Weatherly,PA,Pennsylvania,Carbon,2453,317
State College,PA,Pennsylvania,Centre,88285,3595
Wakefield,PA,Pennsylvania,Lancaster,644,145
Paradise,PA,Pennsylvania,Lancaster,1155,383
Lampeter,PA,Pennsylvania,Lancaster,1258,282
Ebensburg,PA,Pennsylvania,Cambria,4580,727
Mount Pleasant,PA,Pennsylvania,Westmoreland,4295,1656
Paint,PA,Pennsylvania,Somerset,951,1054
Shavertown,PA,Pennsylvania,Luzerne,2206,699
St. Clairsville,PA,Pennsylvania,Bedford,75,958
Muhlenberg Park,PA,Pennsylvania,Berks,1745,1162
Salunga,PA,Pennsylvania,Lancaster,2948,632
Wilson,PA,Pennsylvania,Northampton,7819,2613
Rochester,PA,Pennsylvania,Beaver,3499,2297
Fairhope,PA,Pennsylvania,Fayette,1120,517
Gilbertsville,PA,Pennsylvania,Montgomery,5281,608
Glen Lyon,PA,Pennsylvania,Luzerne,1748,203
Valley-Hi,PA,Pennsylvania,Fulton,15,11
Latrobe,PA,Pennsylvania,Westmoreland,7949,1325
Hydetown,PA,Pennsylvania,Crawford,520,89
Derry,PA,Pennsylvania,Westmoreland,2558,1279
Ridley Park,PA,Pennsylvania,Delaware,7040,2519
Ellport,PA,Pennsylvania,Lawrence,1120,1008
New Galilee,PA,Pennsylvania,Beaver,361,503
Mertztown,PA,Pennsylvania,Berks,763,278
West Easton,PA,Pennsylvania,Northampton,1254,1585
Philipsburg,PA,Pennsylvania,Centre,9877,1212
Raubsville,PA,Pennsylvania,Northampton,1284,311
Rossiter,PA,Pennsylvania,Indiana,646,132
Everson,PA,Pennsylvania,Fayette,764,1527
Mount Carbon,PA,Pennsylvania,Schuylkill,87,486
Spring House,PA,Pennsylvania,Montgomery,3932,580
Langhorne Manor,PA,Pennsylvania,Bucks,1432,924
Montandon,PA,Pennsylvania,Northumberland,999,447
Fox Chapel,PA,Pennsylvania,Allegheny,5309,260
Hulmeville,PA,Pennsylvania,Bucks,996,1080
Kerrtown,PA,Pennsylvania,Crawford,271,123
Tunnelhill,PA,Pennsylvania,Cambria,339,265
Chicora,PA,Pennsylvania,Butler,992,721
New Washington,PA,Pennsylvania,Clearfield,56,9
Great Bend,PA,Pennsylvania,Susquehanna,680,898
Churchill,PA,Pennsylvania,Allegheny,2938,518
Lincoln Park,PA,Pennsylvania,Berks,1580,1940
Montrose Manor,PA,Pennsylvania,Berks,476,794
Manheim,PA,Pennsylvania,Lancaster,4887,1365
Slickville,PA,Pennsylvania,Westmoreland,179,133
New Columbus,PA,Pennsylvania,Luzerne,222,27
Waymart,PA,Pennsylvania,Wayne,1273,182
Jacksonville,PA,Pennsylvania,Indiana,692,39
Marlin,PA,Pennsylvania,Schuylkill,402,171
West Hazleton,PA,Pennsylvania,Luzerne,4482,1154
Kutztown University,PA,Pennsylvania,Berks,3723,3275
New Milford,PA,Pennsylvania,Susquehanna,848,322
Parkesburg,PA,Pennsylvania,Chester,3840,1168
Fredericktown,PA,Pennsylvania,Washington,537,213
Kylertown,PA,Pennsylvania,Clearfield,191,42
Fallston,PA,Pennsylvania,Beaver,248,200
Fairfield,PA,Pennsylvania,Adams,512,293
Atlasburg,PA,Pennsylvania,Washington,388,222
Walnutport,PA,Pennsylvania,Northampton,2086,1066
Lenape Heights,PA,Pennsylvania,Armstrong,1322,668
Birchwood Lakes,PA,Pennsylvania,Pike,1088,336
East Rochester,PA,Pennsylvania,Beaver,541,570
Parkville,PA,Pennsylvania,York,6781,898
Murrysville,PA,Pennsylvania,Westmoreland,19800,207
Spring Ridge,PA,Pennsylvania,Berks,1037,443
Delta,PA,Pennsylvania,York,726,1070
Connoquenessing,PA,Pennsylvania,Butler,685,194
Export,PA,Pennsylvania,Westmoreland,871,833
Claysburg,PA,Pennsylvania,Blair,1702,255
Sligo,PA,Pennsylvania,Clarion,681,186
West View,PA,Pennsylvania,Allegheny,6602,2524
Dale,PA,Pennsylvania,Cambria,1146,2518
Saltsburg,PA,Pennsylvania,Indiana,817,1524
Lake Winola,PA,Pennsylvania,Wyoming,698,174
Belmont,PA,Pennsylvania,Cambria,2399,526
Westmont,PA,Pennsylvania,Cambria,4798,789
Lake Arthur Estates,PA,Pennsylvania,Butler,630,366
Tarentum,PA,Pennsylvania,Allegheny,4417,1392
Enlow,PA,Pennsylvania,Allegheny,1123,601
Brisbin,PA,Pennsylvania,Clearfield,392,211
Terre Hill,PA,Pennsylvania,Lancaster,1422,1207
Vandling,PA,Pennsylvania,Lackawanna,713,209
Hasson Heights,PA,Pennsylvania,Venango,1585,401
Refton,PA,Pennsylvania,Lancaster,256,82
Naomi,PA,Pennsylvania,Fayette,64,111
Millvale,PA,Pennsylvania,Allegheny,3648,2280
Oakmont,PA,Pennsylvania,Allegheny,6445,1566
Glassport,PA,Pennsylvania,Allegheny,4367,1066
Burgettstown,PA,Pennsylvania,Washington,3230,824
Egypt,PA,Pennsylvania,Lehigh,2067,551
Pikes Creek,PA,Pennsylvania,Luzerne,328,100
Delano,PA,Pennsylvania,Schuylkill,330,201
Mifflinburg,PA,Pennsylvania,Union,4332,752
Edgewood,PA,Pennsylvania,Allegheny,3034,1994
Northwood,PA,Pennsylvania,Blair,305,222
Catasauqua,PA,Pennsylvania,Lehigh,6596,1972
Bryn Athyn,PA,Pennsylvania,Montgomery,1404,280
Freedom,PA,Pennsylvania,Beaver,1498,957
Campbelltown,PA,Pennsylvania,Lebanon,4454,587
Baidland,PA,Pennsylvania,Washington,1503,297
Wampum,PA,Pennsylvania,Lawrence,679,266
Woxall,PA,Pennsylvania,Montgomery,1468,235
Hartstown,PA,Pennsylvania,Crawford,181,86
Rutledge,PA,Pennsylvania,Delaware,798,2154
Chapman,PA,Pennsylvania,Northampton,211,247
Kennett Square,PA,Pennsylvania,Chester,6174,2237
Elim,PA,Pennsylvania,Cambria,3375,653
Green Lane,PA,Pennsylvania,Montgomery,507,613
Berwyn,PA,Pennsylvania,Chester,3405,705
Moosic,PA,Pennsylvania,Lackawanna,5742,342
Drexel Hill,PA,Pennsylvania,Delaware,28246,3412
Edie,PA,Pennsylvania,Somerset,51,34
Briar Creek,PA,Pennsylvania,Columbia,680,159
Chevy Chase Heights,PA,Pennsylvania,Indiana,1755,534
East Butler,PA,Pennsylvania,Butler,696,257
York,PA,Pennsylvania,York,234245,3219
St. Lawrence,PA,Pennsylvania,Berks,1810,779
New Philadelphia,PA,Pennsylvania,Schuylkill,1038,266
Morrisville,PA,Pennsylvania,Bucks,8578,1895
Jim Thorpe,PA,Pennsylvania,Carbon,5421,122
West Middlesex,PA,Pennsylvania,Mercer,821,374
Bear Rocks,PA,Pennsylvania,Fayette,1038,151
Frystown,PA,Pennsylvania,Berks,425,135
Hopwood,PA,Pennsylvania,Fayette,2217,453
Kutztown,PA,Pennsylvania,Berks,10095,1220
New Eagle,PA,Pennsylvania,Washington,2103,799
Millerstown,PA,Pennsylvania,Perry,678,309
Wayne Heights,PA,Pennsylvania,Franklin,2712,490
West Reading,PA,Pennsylvania,Berks,4210,2734
Madisonburg,PA,Pennsylvania,Centre,243,1188
Avonmore,PA,Pennsylvania,Westmoreland,960,252
Kratzerville,PA,Pennsylvania,Snyder,404,163
Barrville,PA,Pennsylvania,Mifflin,386,211
Catawissa,PA,Pennsylvania,Columbia,1492,1122
Ellwood City,PA,Pennsylvania,Lawrence,12315,1246
Chalkhill,PA,Pennsylvania,Fayette,107,50
Mechanicsburg,PA,Pennsylvania,Cumberland,9016,1444
McKnightstown,PA,Pennsylvania,Adams,224,97
New Morgan,PA,Pennsylvania,Berks,76,5
Avon,PA,Pennsylvania,Lebanon,1622,451
Sandy Ridge,PA,Pennsylvania,Centre,220,133
Wall,PA,Pennsylvania,Allegheny,565,498
Northwest Harborcreek,PA,Pennsylvania,Erie,9233,712
Wickerham Manor-Fisher,PA,Pennsylvania,Washington,2259,411
Lansdale,PA,Pennsylvania,Montgomery,16588,2140
Harmonsburg,PA,Pennsylvania,Crawford,329,92
Liverpool,PA,Pennsylvania,Perry,966,423
Baumstown,PA,Pennsylvania,Berks,547,211
Stroudsburg,PA,Pennsylvania,Monroe,5511,1233
Utica,PA,Pennsylvania,Venango,175,48
Sunrise Lake,PA,Pennsylvania,Pike,702,148
Oneida,PA,Pennsylvania,Schuylkill,136,286
Forty Fort,PA,Pennsylvania,Luzerne,4107,1207
Conyngham,PA,Pennsylvania,Luzerne,1867,706
Heilwood,PA,Pennsylvania,Indiana,471,47
Topton,PA,Pennsylvania,Berks,2069,1153
Sanatoga,PA,Pennsylvania,Montgomery,8573,980
Knox,PA,Pennsylvania,Clarion,1083,743
Point Marion,PA,Pennsylvania,Fayette,1117,1095
Lansdowne,PA,Pennsylvania,Delaware,10646,3479
Blandon,PA,Pennsylvania,Berks,7863,684
New Britain,PA,Pennsylvania,Bucks,3044,973
Galeton,PA,Pennsylvania,Potter,1102,334
Stewartstown,PA,Pennsylvania,York,5142,1055
Pottstown,PA,Pennsylvania,Montgomery,109437,1809
Palmdale,PA,Pennsylvania,Dauphin,995,258
Eastlawn Gardens,PA,Pennsylvania,Northampton,3522,782
Brodheadsville,PA,Pennsylvania,Monroe,1513,136
Greensboro,PA,Pennsylvania,Greene,249,888
St. Marys,PA,Pennsylvania,Elk,9071,48
S.N.P.J.,PA,Pennsylvania,Lawrence,18,9
Fort Indiantown Gap,PA,Pennsylvania,Lebanon,138,2
Ephrata,PA,Pennsylvania,Lancaster,13885,1568
Canadohta Lake,PA,Pennsylvania,Crawford,493,159
Mahanoy City,PA,Pennsylvania,Schuylkill,3983,3017
Centerport,PA,Pennsylvania,Berks,401,889
Seven Fields,PA,Pennsylvania,Butler,2777,1331
Laceyville,PA,Pennsylvania,Wyoming,361,721
Hopeland,PA,Pennsylvania,Lancaster,507,296
Gap,PA,Pennsylvania,Lancaster,2099,288
Woodbourne,PA,Pennsylvania,Bucks,3779,1183
Hope Valley,RI,Rhode Island,Washington,1777,206
Watch Hill,RI,Rhode Island,Washington,169,81
Carolina,RI,Rhode Island,Washington,680,106
Central Falls,RI,Rhode Island,Providence,19359,6253
Quonochontaug,RI,Rhode Island,Washington,606,174
Clayville,RI,Rhode Island,Providence,191,42
Newport,RI,Rhode Island,Newport,24942,1256
Melville,RI,Rhode Island,Newport,1429,263
Wyoming,RI,Rhode Island,Washington,230,102
Wakefield-Peacedale,RI,Rhode Island,Washington,9044,715
East Providence,RI,Rhode Island,Providence,47600,1382
Misquamicut,RI,Rhode Island,Washington,385,126
Greene,RI,Rhode Island,Kent,753,47
Greenville,RI,Rhode Island,Providence,8388,634
Providence,RI,Rhode Island,Providence,1206642,3783
Cranston,RI,Rhode Island,Providence,81202,1106
Harrisville,RI,Rhode Island,Providence,1396,663
Cumberland Hill,RI,Rhode Island,Providence,8062,978
Valley Falls,RI,Rhode Island,Providence,12056,1317
Pascoag,RI,Rhode Island,Providence,5041,388
Warwick,RI,Rhode Island,Kent,80871,892
Bradford,RI,Rhode Island,Washington,1477,312
Kingston,RI,Rhode Island,Washington,6983,1732
Weekapaug,RI,Rhode Island,Washington,459,152
Chepachet,RI,Rhode Island,Providence,1813,128
Woonsocket,RI,Rhode Island,Providence,41759,2081
Pawtucket,RI,Rhode Island,Providence,72001,3207
Ashaway,RI,Rhode Island,Washington,1118,181
Harmony,RI,Rhode Island,Providence,1057,138
Foster Center,RI,Rhode Island,Providence,425,75
Narragansett Pier,RI,Rhode Island,Washington,3977,430
Newport East,RI,Rhode Island,Newport,11211,753
Lamoille,NV,Nevada,Elko,228,47
Humboldt River Ranch,NV,Nevada,Pershing,179,5
Henderson,NV,Nevada,Clark,302539,1115
Minden,NV,Nevada,Douglas,3185,290
North Las Vegas,NV,Nevada,Clark,242975,957
Gerlach,NV,Nevada,Washoe,168,20
Pioche,NV,Nevada,Lincoln,1276,80
Crescent Valley,NV,Nevada,Eureka,421,72
Goodsprings,NV,Nevada,Clark,105,27
Fish Springs,NV,Nevada,Douglas,752,31
Paradise Valley,NV,Nevada,Humboldt,151,3
Fort McDermitt,NV,Nevada,Humboldt,465,10
Winnemucca,NV,Nevada,Humboldt,10811,307
Zephyr Cove,NV,Nevada,Douglas,443,80
Oasis,NV,Nevada,Elko,32,13
Walker Lake,NV,Nevada,Mineral,443,125
Panaca,NV,Nevada,Lincoln,1174,138
Cal-Nev-Ari,NV,Nevada,Clark,110,18
Moapa Town,NV,Nevada,Clark,1169,2
Searchlight,NV,Nevada,Clark,310,9
Incline Village,NV,Nevada,Washoe,8795,157
Gabbs,NV,Nevada,Nye,151,25
Enterprise,NV,Nevada,Clark,155773,1175
Ursine,NV,Nevada,Lincoln,68,6
Gardnerville,NV,Nevada,Douglas,6034,485
West Wendover,NV,Nevada,Elko,5236,222
Bennett Springs,NV,Nevada,Lincoln,135,14
Logan Creek,NV,Nevada,Douglas,77,16
Topaz Lake,NV,Nevada,Douglas,159,51
Ruhenstroth,NV,Nevada,Douglas,1212,165
Owyhee,NV,Nevada,Elko,1104,1
Virginia City,NV,Nevada,Storey,546,243
Gardnerville Ranchos,NV,Nevada,Douglas,11103,286
Genoa,NV,Nevada,Douglas,910,38
Cold Springs,NV,Nevada,Washoe,9184,405
Schurz,NV,Nevada,Mineral,1048,7
Paradise,NV,Nevada,Clark,231858,1915
Golden Valley,NV,Nevada,Washoe,1541,164
Fallon Station,NV,Nevada,Churchill,665,90
Beatty,NV,Nevada,Nye,775,1
Round Hill Village,NV,Nevada,Douglas,749,49
Silver City,NV,Nevada,Lyon,173,69
Austin,NV,Nevada,Lander,147,50
Rachel,NV,Nevada,Lincoln,87,4
Washoe Valley,NV,Nevada,Washoe,2628,201
Hiko,NV,Nevada,Lincoln,78,1
Mina,NV,Nevada,Mineral,72,11
Preston,NV,Nevada,White Pine,20,6
Summerlin South,NV,Nevada,Clark,26059,1038
Reno,NV,Nevada,Washoe,433271,884
Mesquite,NV,Nevada,Clark,17337,226
Spring Valley,NV,Nevada,Clark,195646,2271
Spanish Springs,NV,Nevada,Washoe,16458,114
McGill,NV,Nevada,White Pine,1318,468
Dayton,NV,Nevada,Lyon,9305,114
Wells,NV,Nevada,Elko,1250,69
Spring Creek,NV,Nevada,Elko,13482,88
Osino,NV,Nevada,Elko,540,84
Laughlin,NV,Nevada,Clark,7758,34
Sparks,NV,Nevada,Washoe,100888,1087
Tonopah,NV,Nevada,Nye,2355,55
Battle Mountain,NV,Nevada,Lander,3113,337
Topaz Ranch Estates,NV,Nevada,Douglas,1610,43
Silver Springs,NV,Nevada,Lyon,4786,25
Blue Diamond,NV,Nevada,Clark,424,22
Imlay,NV,Nevada,Pershing,227,74
Lovelock,NV,Nevada,Pershing,1788,801
Jackpot,NV,Nevada,Elko,1526,151
Unionville,NV,Nevada,Pershing,0,0
Glenbrook,NV,Nevada,Douglas,208,21
Montello,NV,Nevada,Elko,45,43
Sutcliffe,NV,Nevada,Washoe,252,9
Las Vegas,NV,Nevada,Clark,2073045,1747
McDermitt,NV,Nevada,Humboldt,109,12
Denio,NV,Nevada,Humboldt,61,1
Lemmon Valley,NV,Nevada,Washoe,4975,120
Golconda,NV,Nevada,Humboldt,170,7
Mount Charleston,NV,Nevada,Clark,443,5
Smith Valley,NV,Nevada,Lyon,1564,5
Ely,NV,Nevada,White Pine,4364,200
Bunkerville,NV,Nevada,Clark,1277,11
Moapa Valley,NV,Nevada,Clark,6840,60
Kingston,NV,Nevada,Lander,179,16
Whitney,NV,Nevada,Clark,43955,2527
Mogul,NV,Nevada,Washoe,1884,501
Fallon,NV,Nevada,Churchill,15867,892
Sandy Valley,NV,Nevada,Clark,1228,8
Fernley,NV,Nevada,Lyon,19464,62
Sunrise Manor,NV,Nevada,Clark,193854,2242
Crystal Bay,NV,Nevada,Washoe,106,90
Kingsbury,NV,Nevada,Douglas,2303,40
Skyland,NV,Nevada,Douglas,179,15
Dry Valley,NV,Nevada,Lincoln,29,2
Ruth,NV,Nevada,White Pine,276,308
Nellis AFB,NV,Nevada,Clark,3248,436
Indian Springs,NV,Nevada,Clark,815,17
Eureka,NV,Nevada,Eureka,442,121
Caliente,NV,Nevada,Lincoln,1132,7
Yerington,NV,Nevada,Lyon,2990,41
Lakeridge,NV,Nevada,Douglas,286,75
Empire,NV,Nevada,Washoe,27,2
Johnson Lane,NV,Nevada,Douglas,6134,108
Winchester,NV,Nevada,Clark,28130,2466
Sun Valley,NV,Nevada,Washoe,21101,547
Carter Springs,NV,Nevada,Douglas,566,78
Alamo,NV,Nevada,Lincoln,949,12
Stateline,NV,Nevada,Douglas,981,527
Stagecoach,NV,Nevada,Lyon,1950,90
Elko,NV,Nevada,Elko,21178,442
Valmy,NV,Nevada,Humboldt,95,10
Pahrump,NV,Nevada,Nye,35812,45
Hawthorne,NV,Nevada,Mineral,2689,638
Silver Peak,NV,Nevada,Esmeralda,65,25
Nixon,NV,Nevada,Washoe,274,16
Lund,NV,Nevada,White Pine,65,14
Wadsworth,NV,Nevada,Washoe,737,76
Double Spring,NV,Nevada,Douglas,192,8
Mount Wilson,NV,Nevada,Lincoln,0,0
East Valley,NV,Nevada,Douglas,1391,57
Grass Valley,NV,Nevada,Pershing,777,8
Verdi,NV,Nevada,Washoe,1450,167
Indian Hills,NV,Nevada,Douglas,5911,156
Goldfield,NV,Nevada,Esmeralda,444,115
Orovada,NV,Nevada,Humboldt,204,1
Nelson,NV,Nevada,Clark,39,3
Carson City,NV,Nevada,Carson City,57525,146
Beaverdam,NV,Nevada,Lincoln,27,16
Boulder City,NV,Nevada,Clark,14741,29
Baker,NV,Nevada,White Pine,52,22
Carlin,NV,Nevada,Elko,2324,85
Dyer,NV,Nevada,Esmeralda,255,3
Dale City,VA,Virginia,Prince William,73279,1986
County Center,VA,Virginia,Prince William,3802,725
Lakeside,VA,Virginia,Henrico,13033,1163
Montvale,VA,Virginia,Bedford,400,63
Sanford,VA,Virginia,Accomack,72,9
Riner,VA,Virginia,Montgomery,882,233
Mount Jackson,VA,Virginia,Shenandoah,2093,219
Lee Mont,VA,Virginia,Accomack,133,68
Quinby,VA,Virginia,Accomack,205,70
Round Hill,VA,Virginia,Loudoun,668,703
Burke,VA,Virginia,Fairfax,42710,1915
Fairfax,VA,Virginia,Fairfax,24097,1490
Clover,VA,Virginia,Halifax,348,19
Hollymead,VA,Virginia,Albemarle,8084,483
Galax,VA,Virginia,Galax,6505,310
Franklin Farm,VA,Virginia,Fairfax,19588,1592
Haymarket,VA,Virginia,Prince William,1715,1153
South Run,VA,Virginia,Fairfax,6409,978
Loch Lomond,VA,Virginia,Prince William,4614,2479
Central Garage,VA,Virginia,King William,1304,104
Westlake Corner,VA,Virginia,Franklin,1229,47
Blue Ridge,VA,Virginia,Botetourt,3134,198
Pound,VA,Virginia,Wise,949,140
Ebony,VA,Virginia,Brunswick,156,13
Cana,VA,Virginia,Carroll,1442,70
Allisonia,VA,Virginia,Pulaski,118,13
Fieldale,VA,Virginia,Henry,820,204
Hurt,VA,Virginia,Pittsylvania,1243,138
Boyce,VA,Virginia,Clarke,625,657
St. Paul,VA,Virginia,Wise,887,247
Iron Gate,VA,Virginia,Alleghany,363,424
Waverly,VA,Virginia,Sussex,1997,249
Temperanceville,VA,Virginia,Accomack,329,37
Rose Hill,VA,Virginia,Fairfax,21865,1502
Scottsburg,VA,Virginia,Halifax,129,67
Cape Charles,VA,Virginia,Northampton,1009,109
Damascus,VA,Virginia,Washington,790,382
Buckhall,VA,Virginia,Prince William,17399,332
Enon,VA,Virginia,Chesterfield,4063,363
Richlands,VA,Virginia,Tazewell,8768,363
Meadowbrook,VA,Virginia,Chesterfield,18659,883
Rushmere,VA,Virginia,Isle of Wight,1024,47
Bracey,VA,Virginia,Mecklenburg,1288,38
Onley,VA,Virginia,Accomack,504,243
Concord,VA,Virginia,Campbell,1446,99
Appomattox,VA,Virginia,Appomattox,1778,297
Portsmouth,VA,Virginia,Portsmouth,94572,1096
Smithfield,VA,Virginia,Isle of Wight,10551,342
Claypool Hill,VA,Virginia,Tazewell,1547,108
Tazewell,VA,Virginia,Tazewell,4536,238
Kenbridge,VA,Virginia,Lunenburg,1206,201
Thynedale,VA,Virginia,Mecklenburg,106,55
Crimora,VA,Virginia,Augusta,1640,208
Madison Heights,VA,Virginia,Amherst,11180,225
Dryden,VA,Virginia,Lee,1328,72
Brambleton,VA,Virginia,Loudoun,19876,1333
Catlett,VA,Virginia,Fauquier,251,30
Emporia,VA,Virginia,Emporia,6366,295
Cascades,VA,Virginia,Loudoun,12132,1270
Stuarts Draft,VA,Virginia,Augusta,9781,190
Danville,VA,Virginia,Danville,47135,371
Hayfield,VA,Virginia,Fairfax,4266,1274
Cloverdale,VA,Virginia,Botetourt,3531,439
Chilhowie,VA,Virginia,Smyth,1729,263
Fort Lee,VA,Virginia,Prince George,4901,317
Big Stone Gap,VA,Virginia,Wise,7725,411
Belle Haven,VA,Virginia,Accomack,505,127
Boston,VA,Virginia,Accomack,674,101
Onancock,VA,Virginia,Accomack,1223,451
Marumsco,VA,Virginia,Prince William,39390,2049
Lake Wilderness,VA,Virginia,Spotsylvania,2578,479
Timberlake,VA,Virginia,Campbell,13413,460
Blairs,VA,Virginia,Pittsylvania,941,104
East Highland Park,VA,Virginia,Henrico,15276,671
Crosspointe,VA,Virginia,Fairfax,5970,1042
Radford,VA,Virginia,Radford,17658,704
Aquia Harbour,VA,Virginia,Stafford,6694,908
Louisa,VA,Virginia,Louisa,1663,351
Heathsville,VA,Virginia,Northumberland,98,9
Stanardsville,VA,Virginia,Greene,384,414
Vinton,VA,Virginia,Roanoke,8065,1002
Deerfield,VA,Virginia,Augusta,152,17
Altavista,VA,Virginia,Campbell,4624,261
Glen Allen,VA,Virginia,Henrico,16339,717
Wytheville,VA,Virginia,Wythe,7024,213
Bluefield,VA,Virginia,Tazewell,4714,191
Chesapeake,VA,Virginia,Chesapeake,240397,274
Wintergreen,VA,Virginia,Nelson,513,22
Boykins,VA,Virginia,Southampton,532,295
Snowville,VA,Virginia,Pulaski,51,9
Free Union,VA,Virginia,Albemarle,238,45
Sandston,VA,Virginia,Henrico,6908,270
Falmouth,VA,Virginia,Stafford,4880,604
Horntown,VA,Virginia,Accomack,490,35
Colonial Beach,VA,Virginia,Westmoreland,3732,541
Woodlawn,VA,Virginia,Carroll,2352,47
Churchville,VA,Virginia,Augusta,171,173
Whitesville,VA,Virginia,Accomack,183,206
Laurel Park,VA,Virginia,Henry,897,265
Apple Mountain Lake,VA,Virginia,Warren,1301,292
Boones Mill,VA,Virginia,Franklin,235,122
Belmont Estates,VA,Virginia,Rockingham,1112,646
Keokee,VA,Virginia,Lee,386,31
Kings Park,VA,Virginia,Fairfax,5025,1491
Wyndham,VA,Virginia,Henrico,10334,1095
Fairlawn,VA,Virginia,Pulaski,2575,316
Warsaw,VA,Virginia,Richmond,1485,187
Sussex,VA,Virginia,Sussex,187,15
Timberville,VA,Virginia,Rockingham,2645,796
Bensley,VA,Virginia,Chesterfield,6363,855
Edinburg,VA,Virginia,Shenandoah,1063,554
Elliston,VA,Virginia,Montgomery,1173,414
Colonial Heights,VA,Virginia,Colonial Heights,17830,915
Toms Brook,VA,Virginia,Shenandoah,271,829
Riverdale,VA,Virginia,Halifax,997,47
Quantico Base,VA,Virginia,Prince William,5425,299
Oak Level,VA,Virginia,Henry,710,45
Gretna,VA,Virginia,Pittsylvania,1213,280
Clarksville,VA,Virginia,Mecklenburg,1183,156
Horse Pasture,VA,Virginia,Henry,2151,86
Chincoteague,VA,Virginia,Accomack,2888,120
Lake Caroline,VA,Virginia,Caroline,1971,268
Hot Springs,VA,Virginia,Bath,801,55
Cheriton,VA,Virginia,Northampton,458,162
Eastville,VA,Virginia,Northampton,167,275
Marshall,VA,Virginia,Fauquier,1865,249
Moorefield Station,VA,Virginia,Loudoun,1300,441
Chase Crossing,VA,Virginia,Accomack,310,144
Dulles Town Center,VA,Virginia,Loudoun,4393,706
New Castle,VA,Virginia,Craig,150,351
Yorktown,VA,Virginia,York,211,129
Dante,VA,Virginia,Russell,673,36
Port Royal,VA,Virginia,Caroline,205,122
Basye,VA,Virginia,Shenandoah,834,36
Glade Spring,VA,Virginia,Washington,1429,453
St. Charles,VA,Virginia,Lee,114,248
Urbanna,VA,Virginia,Middlesex,463,422
Seven Corners,VA,Virginia,Fairfax,8498,4816
Riverview,VA,Virginia,Wise,844,571
George Mason,VA,Virginia,Fairfax,9689,1473
Culpeper,VA,Virginia,Culpeper,19986,977
Troutdale,VA,Virginia,Grayson,167,20
Stephens City,VA,Virginia,Frederick,1999,318
Drakes Branch,VA,Virginia,Charlotte,509,47
Jonesville,VA,Virginia,Lee,948,329
Wolf Trap,VA,Virginia,Fairfax,17086,673
Marion,VA,Virginia,Smyth,7547,529
Long Branch,VA,Virginia,Fairfax,8010,1251
Mount Sidney,VA,Virginia,Augusta,504,117
Harrisonburg,VA,Virginia,Harrisonburg,74023,1207
Floris,VA,Virginia,Fairfax,8507,1183
New Market,VA,Virginia,Shenandoah,2237,427
Wakefield,VA,Virginia,Sussex,846,262
Ivanhoe,VA,Virginia,Wythe,460,66
North Springfield,VA,Virginia,Fairfax,7891,1972
Manchester,VA,Virginia,Chesterfield,10895,709
Lowes Island,VA,Virginia,Loudoun,11094,1419
Laymantown,VA,Virginia,Botetourt,2065,272
Sperryville,VA,Virginia,Rappahannock,321,139
Gate City,VA,Virginia,Scott,1907,184
Waynesboro,VA,Virginia,Waynesboro,22327,575
Montclair,VA,Virginia,Prince William,20241,1301
Dublin,VA,Virginia,Pulaski,2649,757
Camptown,VA,Virginia,Isle of Wight,755,47
Tasley,VA,Virginia,Accomack,457,165
Cats Bridge,VA,Virginia,Accomack,266,32
Jarratt,VA,Virginia,Greensville,597,183
Franklin,VA,Virginia,Franklin,8773,379
Hillsboro,VA,Virginia,Loudoun,106,154
Merrimac,VA,Virginia,Montgomery,2017,457
Bloxom,VA,Virginia,Accomack,371,430
New Baltimore,VA,Virginia,Fauquier,9546,306
Farmville,VA,Virginia,Prince Edward,8577,393
Sugar Grove,VA,Virginia,Smyth,719,95
McLean,VA,Virginia,Fairfax,47305,737
Springfield,VA,Virginia,Fairfax,30556,1502
Warm Springs,VA,Virginia,Bath,80,20
Leesburg,VA,Virginia,Loudoun,54215,1688
Woodburn,VA,Virginia,Fairfax,8774,1213
Lyndhurst,VA,Virginia,Augusta,1731,110
Carrollton,VA,Virginia,Isle of Wight,5981,402
Fairview Beach,VA,Virginia,King George,614,818
Sudley,VA,Virginia,Prince William,17849,2500
Virgilina,VA,Virginia,Halifax,140,88
Newport News,VA,Virginia,Newport News,179388,1002
Yorkshire,VA,Virginia,Prince William,9402,1543
Kings Park West,VA,Virginia,Fairfax,14578,1903
Surry,VA,Virginia,Surry,224,104
Hamilton,VA,Virginia,Loudoun,640,1181
Nelsonia,VA,Virginia,Accomack,542,119
Lorton,VA,Virginia,Fairfax,20268,1464
Pantops,VA,Virginia,Albemarle,3731,673
Clifton Forge,VA,Virginia,Alleghany,4875,455
Sherando,VA,Virginia,Augusta,740,40
Crewe,VA,Virginia,Nottoway,4034,416
Lake Ridge,VA,Virginia,Prince William,44552,1842
New Church,VA,Virginia,Accomack,202,41
Daleville,VA,Virginia,Botetourt,3006,270
Bealeton,VA,Virginia,Fauquier,4866,343
Arcola,VA,Virginia,Loudoun,649,109
Phenix,VA,Virginia,Charlotte,217,72
Lake Barcroft,VA,Virginia,Fairfax,9918,1573
Callaghan,VA,Virginia,Alleghany,202,51
Shenandoah Retreat,VA,Virginia,Clarke,569,145
Manassas,VA,Virginia,Manassas,41501,1626
Vienna,VA,Virginia,Fairfax,16544,1450
Amherst,VA,Virginia,Amherst,2199,173
Falls Church,VA,Virginia,Falls Church,14583,2751
Nokesville,VA,Virginia,Prince William,1761,71
